title,summary,category
"Mars ile Ay'a gidecek: 2025, Starship'in yılı olabilir","SpaceX, gelecek yıl Starbase'den izin verilen Starship fırlatma sayısını beş katına çıkararak 25'e çıkarmak için başvuruda bulundu ve ABD Federal Havacılık İdaresi'nden (FAA) ön onay aldı. Kasım ayında FAA tarafından yayımlanan bir taslak çevresel değerlendirme, sadece 25 Starship fırlatmasını değil, aynı zamanda 25 Super Heavy ve 25 Ship kademesi için toplam 50 kule yakalamasını onayladı.",Teknoloji
NASA alarma geçti: Manyetik çukur endişe yarattı,"NASA’ya göre Dünya'nın manyetik alanı, gezegenin etrafında koruyucu bir kalkan görevi görüyor ve Güneş'ten gelen yüklü parçacıkları geri püskürtüp hapsediyor. 2020 yılında araştırmacılar, bu bölgenin iki ayrı lob halinde ayrıldığını ve NASA'nın uydu görevleri için daha fazla sorun yarattığını keşfettiler.",Teknoloji
NASA’dan yeni nesil helikopter: Mars Chopper geliyor!,"Perseverance keşif aracıyla 2020 yılında Mars’a gönderilen bu küçük helikopter, gezegenin ince atmosferinde kontrollü uçuşun mümkün olup olmadığını test etmek amacıyla tasarlanmıştı. 19 Nisan 2021’de gerçekleşen ilk uçuşunda 3 metre yüksekliğe çıkan ve güvenli bir şekilde iniş yapan Ingenuity, bu başarıyla hava araçlarının düşük atmosfer yoğunluğuna sahip gezegenlerde bile etkili olabileceğini kanıtladı.",Teknoloji
"29 ayda bir gerçekleşiyor:Kara ay nedir, nasıl gözlemlenir?","Astronomi meraklıları için en iyi gözlem noktaları, yapay ışıklardan uzak ve gökyüzünü engelsiz görebileceğiniz alanlar olacak. Yıldızları ve gezegenleri ayırt etmekte zorlanlar için uzmanlar  yılldızların titreştiğini, gezegenlerin ise sabit bir şekilde parladığını belirtti.",Teknoloji
"NASA, Ay tozunun sırlarını araştıracak","Dünya’nın etrafında 384.400 kilometre mesafede dönen Ay, bize en yakın komşumuzdur ve sanatçılardan yazarlara, bilim insanlarına kadar herkesi ilham kaynağı olmuştur. Cihaz, iniş aşaması ve diğer görev segmentleri boyunca toz birikim oranlarını ölçerek hangi malzemelerin tozu itme veya temizleme konusunda daha iyi olduğunu öğrenmeye çalışacak.",Teknoloji
Yılın son kuzey ışıkları: Jeomanyetik fırtına bugün dünyayı vuracak,"Güneş üzerine çalışmalar yapan astrofizikçi Ryan French, X sosyal medya hesabından konuya ilişkin açıklamada bulundu. Space.com internet sitesinde yer alan habere göre, fırtınanın şiddetinin G3 (güçlü) seviyesinde olması ve etkilerinin Türkiye saati ile 31 Aralık saat 05.00'ten 1 Ocak 06.00'ya kadar görülmesi bekleniyor.",Teknoloji
Bilim insanları uyarıyor: Potansiyel patlama 2025'te bekleniyor!,"Yanardağ çevresindeki sismik aktivite, her gün yüzlerce küçük depremle artarken, bu da magma birikiminin ve basıncın göstergesi olarak kabul ediliyor. Chadwick, bu tür patlamaların birkaç saat önceden tahmin edilebileceğini ve yeni teknolojiler sayesinde yanardağın patlama mekanizmalarını daha derinlemesine inceleme fırsatı bulduklarını vurguladı.",Teknoloji
Apple'dan büyük sürpriz: En ucuz iPhone modeli olacak,"Tek arka kameraya sahip olacak cihaz, A18 çip ve 8 GB RAM ile Apple'ın yapay zeka özelliğini de kullanıcılara sunacak. Bu da iPhone SE 4'ün 6.1 inç OLED ekran, düz kenar tasarımı, Face ID ve çentiğe sahip olacağı anlamına geliyor.",Teknoloji
"Hindistan, uzayda kenetlenme deneyi için ilk roketini fırlattı","Uyduların yörüngeye yerleştiğini ifade eden ISRO Başkanı S. Somanath yaptığı açıklamada, kenetlenme teknolojisinin yaklaşık bir hafta içinde gerçekleşebileceğini belirtti. Hindistan, kenetlenmenin başarılı olması durumunda ABD, Rusya ve Çin'in ardından uzayda kenetlenme teknolojisine sahip 4. ülke olacak.",Teknoloji
Meta'dan tehlikeli adım: Yapay zeka ile oluşturulan profiller çoğalacak,Gelecek yıl ise içerik üreticilerinin kendilerini yapay zeka tarafından oluşturulan videolara dahil edebileceği bir metinden videoya dönüştürme yazılımını sunmayı planlıyor. Her paylaşımında binlerce beğeni olan Emily'nin yapay zeka ile oluşturulduğunu fark etmeyen bazı kullanıcılar ise yorumlarda büyük ilgi gösterdi.,Teknoloji
"GTA 6 için geri sayım: 3,2 milyar dolarlık rekor gelir beklentisi","Ayrıca oyunun piyasaya çıkmasının ardından 1 yıl içerisinde de bu gelirin 3,2 milyar dolara ulaşarak GTA 5'i ikiye katlayabileceği belirtildi. Beklentiler kesinlikle çok yüksek.” dedi.Oyunseverler, Vice City’de Bonnie ve Clyde tarzı bir suçlu çiftin hikayesini konu alan sinematik aksiyon oyunu serisinin en yeni bölümünü görmek için on yılı aşkın süredir bekliyor.",Teknoloji
YouTube'a yeni özellik: Yemek yerken izleyecek video arama derdine son,"Bu probleme çözüm arayan YouTube, Netflix'in artık kullanımdan kaldırılmış olan ""Play Something"" (Bir Şey Oynat) özelliğini test ediyor. Netflix ise ""Surprise Me"" (Beni Şaşırt) olarak adlandırdığı bu özelliği, düşük kullanım oranları nedeniyle piyasaya sürmesinden iki yıl sonra kaldırmıştı.",Teknoloji
276 puanla kayıtlara geçen dünyanın en zeki insanı açıkladı: Kaygı bozukluğuna iyi geliyor,"Dünyadaki en yüksek IQ puanına sahip Kim, Us Weekly dergisine verdiği mülakatta pop kültürüne olan sevgisinin, sağlığı için önemli olduğunu söyledi IQ puanı 276 olan Kim, zeka seviyesi ölçütü olarak bilinen bu puanın yüksek olduğu birçok kişinin kaygı bozukluğu olduğunu kaydetti. Güney Koreli Kim, eğlence dünyasını ve ünlüler hakkındaki ""dedikodu"" içerikli haberleri takip etmenin, kendi kaygı bozukluğuna da iyi geldiğini söyleyerek, ünlülerin, yeni fikirler üretmeye yardımcı olduğunu dile getirdi.",Teknoloji
Yapay zekalı robotlar uzayda insan astronotların yerini alabilir mi?,"Parker Solar Probe, geçtiğimiz günlerde kendi hız rekorunu kırarak Güneş'e yakın bir geçiş yaptı ve 10 günlük geçişi sırasında 1000 santigrat dereceklik sıcaklıklara maruz kaldı. Rees, insanların karşılaşabileceği risklere de dikkat çekerek, “İnsan göndermenin tek gerekçesi, zengin insanlar için bir macera veya deneyim olabilir ve bu da özel olarak finanse edilmelidir.” diye konuştu.",Teknoloji
"İnsanlık tarihinin kökeni değişiyor: Afrika değil, Doğu Asya'da ortaya çıkmış!","Dr. Shi, Aralık ayında yaptığı açıklamada, Avrupa’da bulunan en eski modern insanlara ait DNA örneklerinin Afrikalılardan çok, Asyalılara daha yakın genetik benzerlikler gösterdiğini belirtti. Shi, “Doğu Asya’dan çıkış” teorisinin dünya çapında kabul görmesini beklediğini belirtti ve ekledi: “Genel kanaati altüst etmek isteyen her entelektüel, bu tür zorluklarla karşılaşır, ancak doğruyu savunmaya devam edeceğiz.”",Teknoloji
Çinli hackerlar ABD Hazine Bakanlığı'na saldırdı,"Yetkililer, BeyondTrust adlı bu üçüncü taraf hizmet sağlayıcısının çevrimdışına alındığını ve hackerların Hazine Bakanlığı bilgilerine erişimini sürdürdüğüne dair bir kanıt bulunmadığını belirtti. Yetkililer, şu ana kadar elde edilen kanıtlara dayanarak saldırının, ""Çin merkezli İleri Seviye Sürekli Tehdit (APT) aktörü"" tarafından gerçekleştirildiğini ifade etti.",Teknoloji
NASA'dan uyarı: Yılbaşı gecesi asteroit tehlikesi!,"Bu sınıflama, genellikle çapı 150 metreden büyük ve Dünya'ya 7,5 milyon kilometreden daha yakından geçen cisimler için yapılıyor. 2022 WJ, 2023 CX1 ve 2024 BX1 gibi asteroidlerin Dünya atmosferinde yanarak göz kamaştırıcı manzaralar oluşturduğu olaylardan sonra, bu, 2024 yılında doğrulanan dördüncü çarpışma oldu.",Teknoloji
"X, Y, Z devri bitti! ""Beta"" kuşağı dönemi başlıyor: Beta kuşağı nedir?","Beta Kuşağı, küresel iklim değişikliği, hızlı kentleşme ve sürdürülebilirlik gibi büyük zorlukların ön planda olduğu bir dünyada büyüyecek. Teknolojik araçları birden fazla işlevde kullanabilen ve hızlı bir şekilde bilgiye ulaşabilen neta Kuşağı, çoklu görev yapabilme yeteneğiyle tanınabilir.",Teknoloji
"Teknoloji yılı 2024: Uzaydan yapay zekaya, dünyada ve Türkiye'de yaşanan önemli gelişmeler","Türkiye'nin uzay serüveninde yeni bir sayfa açılırken, dünya genelinde yapay zeka alanında büyük ilerlemeler kaydedildi, sosyal medya platformlarının etkisi yeniden tartışıldı ve çip üretimiyle ilgili uluslararası gerilimler arttı. Avrupa başta olmak üzere birçok ülke, 16 yaş altı gençlerin sosyal medya kullanımının fiziksel ve psikolojik zararları nedeniyle kısıtlamalar getirmeye hazırlanıyor.",Teknoloji
NASA açıkladı: Vesta'nın gizemli çukurları nasıl oluştu?,"Vesta, yüzeyi derin oluklarla dolu olan dev bir asteroit ve yıllarca bilim insanları, bu çukurların meteor çarpmaları ya da sıcaklık değişimlerinden kaynaklanan kuru enkaz akışlarıyla oluştuğunu düşünüyordu. Bilim insanları bu yeni bulguların yalnızca Vesta'nın yüzeyindeki oluşumları anlaya değil, aynı zamanda diğer havasız dünyalarda  da sıvıların nasıl var olabileceğine dair önemli ipuçları sunduğunu belirtti.",Teknoloji
"Yapay zeka kararları manipüle ediyor: Uzmanlardan ""Niyet Ekonomisi""  uyarısı","Cambridge Üniversitesi'nin araştırmasına göre, yapay zeka temelli sistemler, kullanıcıların alışveriş tercihlerinden siyasi oy verme davranışlarına kadar çeşitli kararlarını etkileyebilir ve şirketler bu verileri ""niyet ekonomisi"" adı altında satabilir. Bilim insanları, bu tür manipülasyonların dijital dünya üzerindeki özgür iradeyi tehdit edebileceğine ve bireylerin çevrim içi ortamda daha bilinçli bir şekilde hareket etmeleri gerektiğine dikkat çekti.",Teknoloji
"NASA'dan çığır açan keşif: ""Sadece yaşam tarafından üretilen"" gazlarla dolu gezegen tespit etti!","NASA, James Webb Uzay Teleskobu ile yaptığı son keşifte, Dünya'dan 124 ışık yılı uzaklıkta bulunan K2-18 b adlı gezegenin atmosferinde, sadece yaşam tarafından üretilen gazlar tespit etti. NASA, gezegenin iç yapısının büyük olasılıkla yüksek basınçlı buzdan oluşan bir mantoya sahip olduğunu ve su okyanuslarının yaşam için sıvı kalamayacak kadar sıcak olabileceğini belirtiyor.",Teknoloji
Güneş’in milyarlarca atom bombası gücündeki gizli tehdidi: Süper Parlamalar Dünya'yı nasıl etkiler? Uzmanlar dakika dakika anlattı,"Bu patlamalar, sadece elektromanyetik radyasyon salmakla kalmaz, aynı zamanda ""koronal kütle atımları"" adı verilen devasa güneş plazması bulutlarını uzaya fırlatır. Bu parçacıklar, atmosferin dış katmanlarında büyük etkilere yol açmayabilir ancak ticari uçuşlar ve uzay yolculukları için ciddi tehditler oluşturabilir.",Teknoloji
2025 yılına damgasını vuracak inanılmaz uzay görevleri,"2024 yılı, NASA'nın Jüpiter'in buzlu uydusu Europa'yı inceleme görevinden Elon Musk'ın SpaceX şirketinin Starship roketini havada yakalamasına kadar birçok heyecan verici uzay başarısına sahne oldu. 2025 yılı, Starship’in fırlatılmasının yanı sıra bu dev roketin hızlı yakıt ikmali yapabilmesi için geliştirdiği yeni teknolojilerin de test edileceği bir yıl olacak.",Teknoloji
Bir devin çöküşü: Boeing'in skandallarla dolu kara yılı,"Güney Kore'de meydana gelen ve 179 kişinin ölümüyle sonuçlanan uçak kazasının ardından, Amerikan havacılık devi Boeing bir kez daha mercek altında. Kazanın danışmanı olan Delta Air Lines'ın eski baş pilotu Alan Price, Pazar günkü olayı 2018 ve 2019'da Boeing'in sorunlu 737 Max jet uçağının karıştığı iki ölümcül kazayla ilişkilendirmenin uygun olmayacağını söyledi.",Teknoloji
"""Yapay zekanın babası"" uyardı: İnsanlığı yok etme olasılığı arttı!","Yapay zekanın babası olarak tanınan Geoffrey Hinton, bu teknolojinin gelecek 30 yılda insanlığı yok etme olasılığının arttığını söyledi. 77 yaşındaki Hinton, geçen yıl yapay zekâ ile ilgili riskler hakkında daha açık konuşabilmek amacıyla Google’daki işinden istifa ettiğini açıklamıştı.",Teknoloji
2025'in en çok beklenen oyunları belli oldu: Oyuncuların gözlerini dikerek beklediği 10 oyun,"ABD’de yapılan bir analiz, oyuncuların sabırsızlıkla beklediği oyunları ve bu yapımlara olan ilgiyi gözler önüne serdi. Araştırmaya göre, bir oyun 123 binin üzerinde ortalama aylık aramayla 2025’in en çok beklenen oyunu olarak zirveye yerleşti.",Teknoloji
"NASA’nın teleskobu gizemli gök cismine ışık tuttu: ""Hiçbir şeye benzemiyor""","NASA’nın James Webb Teleskobu ile yapılan gözlemler, Chiron’un yüzeyindeki buzların daha önce hiçbir centaurda görülmeyen türde olduğunu ortaya koydu. Su ve karbondioksit gibi temel bileşiklerin ise 4,5 milyar yıl önce, Güneş Sistemi’nin ilk döneminde Chiron’un yapısına dahil olduğu tahmin ediliyor.",Teknoloji
Milyarderlerin uzay yarışı: Bezos’un Blue Origin’i izin aldı,"Dünyanın en zengin yüz insanından bir olan Jeff Bezos’a ait Blue Origin, New Glenn roketi için ABD Federal Havacılık İdaresi’nden (FAA) fırlatma izni aldı. Amazon CEO'su Jeff Bezos’a ait uzay şirketi Blue Origin, New Glenn roketinin fırlatılması için nihayet ABD Federal Havacılık İdaresi’nden (FAA) onay aldı.",Teknoloji
3 milyon yıl önce yaşadı: Modern insanın atası ne kadar hızlı koşuyordu?,"Yeni yapılan araştırmalar, insanların 3 milyon yıl önce yaşamış olan atası Lucy'nin, dik durarak koşabildiğini ancak hızının modern insanlardan çok geride olduğu ortaya çıkardı. Ancak Lucy’nin vücudunun üst kısmının büyük, kollarının uzun ve bacaklarının kısa olması, bu türün modern insanlar gibi hızlı koşamayacağına dair yaygın bir inanç oluşturmuştu.",Teknoloji
ABD uydusu uzayda parçalandı: İnternet ve cep telefonları devre dışı kalabilir!,"ABD Hava Kuvvetleri'ne ait bir meteoroloji uydusunun uzayda parçalanmasının ardından giderek artan çarpışma ve Kessler Sendromu riski konusunda bilim insanları alarma geçti. Geçtiğimiz günlerde ABD Hava Kuvvetleri'ne ait bir meteoroloji uydusunun yörüngede 50 parçaya bölünmesi, uzayda artan çarpışmaların ve ""Kessler Sendromu"" riski konusunda endişeleri daha da derinleştirdi.",Teknoloji
AB’de USB-C zorunluluğu başladı: Elektronik cihazlarda tek tip şarj girişi,"Avrupa Birliği'nde (AB), bugünden itibaren yeni akıllı telefon, tablet ve kamera gibi elektronik cihazlarda USB-C şarj girişi zorunlu hale geldi. Bütün yeni akıllı telefon, tablet, dijital kamera, kulaklık, taşınabilir video oyun konsolu, hoparlör, klavye gibi cihazlarda USB-C şarj girişi bulunması gerekecek.",Teknoloji
"Türksat 6A, 36 bin kilometre uzaktaki jeosenkron yörüngesine ulaştı: 2025'te hizmete girecek","Ülkemizin en büyük AR-GE projesi olan milli gururumuz Türksat 6A'yı test süreçlerini tamamlayarak 2025'in ilk çeyreğinde hizmete vereceğiz. Aslına bakarsanız 10 yıl önce sözleşmesine imza atılarak başlatılan Türksat 6A, neredeyse Türksat'ın kuruluşuyla başlayan 20 yıllık hayalin sonucu.""",Teknoloji
Sanayi ve Teknoloji Bakanlığı personel alımı yapacak! İşte başvuru şartları,"Başvurusu kabul edilen adaylardan, ilanda belirtilen KPSS puan türünden en yüksek puana sahip olandan başlanarak atama yapılacak kadro sayısının 4 katı kadar aday (son sıradaki aday ile eşit puana sahip adaylar dahil) sözlü sınava katılmaya hak kazanacak. Ankara'da yapılacak sınavın tarihi, yeri ve saati daha sonra Bakanlığın internet sitesinden (http://www.sanayi.gov.tr) ilan edilecek.",Teknoloji
"371 gün uzayda kaldı, Dünya'ya dönünce bambaşka bir gerçekle karşılaştı: ""Uyum sağlaması daha zor oldu""","NASA astronotu Frank Rubio, tarihe geçen 371 günlük uzay macerasının ardından Dünya'ya döndü ve uzayda geçirilen uzun sürenin insan vücudu üzerindeki etkilerini anlattı. Baylor College of Medicine’dan Dr. Jennifer Fogarty, bu sürecin fiziksel olduğu kadar zihinsel açıdan da zorlayıcı olduğuna dikkat çekti.",Teknoloji
NASA'dan Güneş'e tarihi yolculuk: İlk sinyal alındı!,"24 Aralık'ta Güneş yüzeyine 6,1 milyon kilometre yaklaşan araç, 980 santigrat sıcaklığa ve saatte 690 bin km hıza dayanarak misyonunu sağ salim bitirdi. NASA, Maryland'deki Johns Hopkins Uygulamalı Fizik Laboratuvarı'ndaki (APL) görev operasyon ekibinin, sinyali Noel'den bir gün sonra aldığını belirtti.",Teknoloji
2024 yılına damga vuran insansı robotlar,"Buna rağmen, önümüzdeki beş yıl içinde, Atlas’ın çevikliği, Ameca’nın duygusal bağlantı yeteneği, Phoenix’in el becerileri, Figure 02’nin zekası ve Optimus’un tarzını birleştiren insansı robotların satışa sunulması muhtemel görünüyor. Aralık 2024’te şirket, 12 yüzlü bir zarla ince manevralar yapabilecek kadar hassas ve her parmak için dokunmatik pedlere sahip olan robotunu tanıttı.",Teknoloji
NASA yılın en iyilerini paylaştı: 2024'ün çarpıcı uzay fotoğrafları!,"Mavi kuyruklu yıldızlardan, pembe kuzey ışıklarına, karlı volkanlardan kıvrımlı nehirlere kadar her açı, Dünya'nın güzelliklerini yüzlerce mil öteden gözler önüne seriyor. (NASA) Rusya'nın Kuril Adaları`nın bir parçası olan karla kaplı Onekotan Adası, bu fotoğrafta Tao-Rusyr Kalderası stratovolkanına ev sahipliği yapıyor.",Teknoloji
Uzay teleskobundan şaşırtan keşif: Gizli asteroitler ortaya çıktı,"NASA'nın Silikon Vadisi'ndeki Ames Araştırma Merkezi’nden astrofizikçi Tom Greene konuyla ilgili şöyle konuştu: “Artık asteroit kuşağındaki küçük nesnelerin nasıl oluştuğunu ve sayılarının ne kadar olabileceğini çok daha iyi anlıyoruz. Bu sonuçlar, ana asteroit kuşağı ve özellikle Dünya’ya yakın asteroitleri daha iyi anlamak için büyük bir resmin parçalarını sunuyor.",Teknoloji
